countryyear,decile,inc1_mean_inc1,inc1_min_inc1,inc1_max_inc1,transfer_mean_inc1,transfer_min_inc1,transfer_max_inc1,tax_mean_inc1,tax_min_inc1,tax_max_inc1,inc2_mean_inc2,inc2_min_inc2,inc2_max_inc2,transfer_mean_inc2,transfer_min_inc2,transfer_max_inc2,tax_mean_inc2,tax_min_inc2,tax_max_inc2,inc3_mean_inc3,inc3_min_inc3,inc3_max_inc3,transfer_mean_inc3,transfer_min_inc3,transfer_max_inc3,tax_mean_inc3,tax_min_inc3,tax_max_inc3,inc4_mean_inc4,inc4_min_inc4,inc4_max_inc4,transfer_mean_inc4,transfer_min_inc4,transfer_max_inc4,tax_mean_inc4,tax_min_inc4,tax_max_inc4,inc3_SSER_mean_inc3_SSER,inc3_SSER_min_inc3_SSER, inc3_SSER_max_inc3_SSER,transfer_mean_inc3_SSER,transfer_min_inc3_SSER,transfer_max_inc3_SSER,tax_mean_inc3_SSER,tax_min_inc3_SSER,tax_max_inc3_SSER,inc3_SSEE_mean_inc3_SSEE,inc3_SSEE_min_inc3_SSEE,inc3_SSEE_max_inc3_SSEE,transfer_mean_inc3_SSEE,transfer_min_inc3_SSEE,transfer_max_inc3_SSEE,tax_mean_inc3_SSEE,tax_min_inc3_SSEE,tax_max_inc3_SSEE
at04,D01,25.45247111644973,0,93.7464599609375,1799.00854964635,0,29548.455078125,4543.091362129112,-1127.86962890625,162204.46875,8727.371586411151,0,16028.666015625,5065.987500524573,0,29548.455078125,1960.268428252129,-1127.86962890625,8673.982421875,12943.97645050817,0,19018.302734375,3337.545463744095,0,18659.62109375,1666.559586575099,-1127.86962890625,8673.982421875,10779.21658874359,0,14672.0009765625,3225.701822147406,0,14412.3955078125,3207.853502680589,-1127.86962890625,30062.7265625,12034.73326617121,0,17375.658203125,3457.409266143277,0,17012.9453125,2185.42665747972,-1127.86962890625,20984.611328125,11545.19057667069,0,16139.8720703125,3459.846568203259,0,15887.9873046875,2599.768546928975,-1127.86962890625,20984.611328125
at04,D02,947.5243783497156,94.14925384521484,4864.6201171875,1359.848977354732,-.0078125,25554.796875,6148.82117297054,-285.3885192871094,54777.5703125,19775.919147876,16050.205078125,23085.025390625,3065.545885152061,0,14874.623046875,5686.622885576719,255.4251403808594,20984.611328125,22875.26850898683,19018.91796875,26002.17578125,3239.505873348981,0,25554.796875,5532.07352936898,0,20984.611328125,16712.67179071291,14673.359375,18515.60546875,3136.725835641753,0,18659.62109375,7025.630013190012,-327.4332885742188,35267.9609375,20144.28416488638,17379.779296875,22450.3671875,3181.977817302088,0,20374.23046875,6310.849991618536,0,14659.94140625,18568.93939656456,16143.412109375,20782.966796875,3352.604402828458,0,20374.23046875,6873.346002538304,0,16506.4765625
at04,D03,13060.27283687543,4915.0322265625,19228.9296875,3976.587269703894,0,28094.048828125,6533.0363357118,856.880615234375,49268.87890625,25840.80945978151,23110.8125,28436.970703125,3279.607133361133,0,24887.10546875,8756.089890010078,682.0394897460938,19241.392578125,28867.90179816458,26010.1875,31460.259765625,2808.677638907114,0,29548.455078125,8416.119906721593,312.2296447753906,14659.94140625,20025.29278893321,18522.3984375,21533.833984375,3158.65486333985,0,25554.796875,9677.116884534973,0,24491.05859375,24802.60639423643,22452.95703125,27004.2265625,3349.970397576984,0,25554.796875,9012.753100280228,0,21818.470703125,22626.16191941009,20789.640625,24500.607421875,3260.582767688437,0,22825.224609375,9360.626637605927,0,21818.470703125
at04,D04,23109.76447773868,19239.111328125,26603.390625,3934.832602484039,0,17292.720703125,10154.48559200421,4492.3740234375,23327.396484375,31253.01108471406,28462.609375,33908.15625,2590.959402022944,-.001953125,19251.599609375,10841.11326360912,2179.8857421875,21818.470703125,34129.15189056799,31475.509765625,36715.8359375,3090.183548797433,-.001953125,25460.99609375,10990.79797203422,535.1135864257813,21818.470703125,22857.79383751856,21536.076171875,24169.45703125,3026.075660832919,0,22825.224609375,11861.86842910978,0,44580.92578125,29025.62952398739,27018.912109375,30974.671875,2925.893752854332,0,29548.455078125,11115.18285152067,312.2296447753906,21194.1484375,26276.28968101157,24501.615234375,27960.341796875,3110.169642769956,0,25554.796875,11991.54207907953,704.2133178710938,22217.802734375
at04,D05,29971.33896689572,26614.302734375,33254.58984375,3546.98102731048,0,19564.478515625,13384.93067944781,5416.53369140625,57599.16796875,36753.07706973286,33913.71875,39385.7421875,2882.193627076217,-.001953125,17457.685546875,13464.1737817415,1881.722412109375,21338.8125,39540.70912203293,36725.59375,42327.06640625,2731.203641868644,-.00390625,28094.048828125,13657.66598863917,969.35302734375,22217.802734375,25667.14760705797,24170.41796875,27143.8046875,2750.528316207805,-.001953125,15201.8720703125,14342.25405571887,704.2133178710938,44784.72265625,33066.09754529675,30981.828125,35270.41015625,2724.837631273295,-.001953125,25460.99609375,14074.36414039699,535.1135864257813,30062.7265625,29725.46351266893,27963.423828125,31493.513671875,2652.226671927293,0,29548.455078125,13946.64394654817,312.2296447753906,30062.7265625
at04,D06,36775.60666696804,33258.96875,40215.94921875,3223.029332470581,0,17457.685546875,16129.14180430632,7736.12109375,36923.921875,42696.90409177054,39387.05078125,45902.0703125,2230.727502587364,-.00390625,42919.1953125,16155.67777607273,969.35302734375,30062.7265625,45133.08985308131,42332.578125,48288.8359375,2625.565759937906,0,19564.478515625,16473.87572861165,4387.54736328125,30062.7265625,28601.88743605752,27165.03125,30146.974609375,2541.621717140192,0,29548.455078125,16995.51570661581,312.2296447753906,50659.0234375,37514.10238792577,35292.14453125,39917.6484375,2349.553355552225,-.001953125,28094.048828125,16216.22573126585,2366.758544921875,28286.39453125,33525.97193556604,31496.98046875,35726.12890625,2327.686215814228,-.001953125,25460.99609375,16757.88386350637,535.1135864257813,35267.9609375
at04,D07,44281.42766237685,40227.73828125,48470.515625,2481.919585176368,0,42919.1953125,19880.5622233875,9115.4619140625,34006.1328125,49588.52371155172,45921.2265625,53822.88671875,2000.27365694495,0,17292.720703125,20048.79910062786,6441.5380859375,35267.9609375,51839.44318908275,48293.69921875,55518.53125,2537.663788677165,0,24887.10546875,19858.41049786488,5348.98291015625,35267.9609375,31948.88736407729,30150.5078125,33860.81640625,2102.22493730303,0,28094.048828125,19472.00640890622,535.1135864257813,42582.359375,42624.52672400898,39923.24609375,45627.8046875,2385.974459764324,-.00390625,19564.478515625,19529.14465489586,969.35302734375,35267.9609375,37985.03534942841,35735.05078125,40493.9765625,1995.632841078825,-.001953125,28094.048828125,19464.11941199477,2366.758544921875,36206.515625
at04,D08,53478.10856934616,48486.20703125,59240.1796875,2197.614949612813,0,27191.841796875,23953.48048702799,10893.0673828125,73032.125,58593.27696032173,53841.26953125,63997.3125,1638.546608361191,0,27191.841796875,24100.658854552,5348.98291015625,41611.19921875,60304.02112994863,55536.67578125,65587.7578125,1802.30987727689,0,14987.0234375,24236.55011628211,7976.873046875,41611.19921875,36444.52102259754,33876.4375,39449.49609375,1919.375899033989,-.00390625,24887.10546875,23589.95302609298,2366.758544921875,58683.16015625,49273.08006639049,45635.50390625,53701.578125,1849.794381854331,0,24887.10546875,24238.07104359627,6441.5380859375,44580.92578125,43628.02381473483,40504.42578125,47428.6171875,2000.210048119854,-.00390625,17457.685546875,23393.24908793352,969.35302734375,44784.72265625
at04,D09,66691.05577751427,59286.07421875,76070.71875,1544.900260613804,0,23061.76171875,30710.50122444311,2739.58203125,74112.125,71462.50127300914,64014.9765625,80897.34375,1449.991235691796,-.0078125,18978.10546875,29961.24562859494,1520.322998046875,50659.0234375,72972.74819453323,65604.609375,82243.0859375,1633.016977537554,-.0078125,18916.13671875,30188.91936126859,1520.322998046875,50659.0234375,43306.67913581611,39478.3359375,48783.46875,1946.733935444947,0,19251.599609375,28301.04860381692,969.35302734375,68199.46875,59983.25859569294,53723.515625,68030.5234375,1627.992137569268,0,18916.13671875,29420.6368905079,1520.322998046875,50659.0234375,53470.46154670468,47432.0625,60995.65625,1689.690281855902,0,24887.10546875,28788.40322926633,5348.98291015625,50659.0234375
at04,D10,105786.5895304827,76123.4140625,364992.375,1515.247252567683,0,34653.58203125,47989.57522478001,17115.9296875,172818.953125,113379.7856754742,80983.21875,414464.53125,1373.101055637101,0,34653.58203125,48559.08387197249,9609.69140625,172818.953125,114721.7650423538,82267.234375,414464.53125,1774.909721569278,0,42919.1953125,48366.91118755923,9609.69140625,172818.953125,67622.27982639315,48832.71875,245648.34375,1772.758198870601,-.0078125,42919.1953125,44930.27265739539,1520.322998046875,172818.953125,97771.02480889476,68071.484375,407852.8125,1725.467202406996,-.0078125,42919.1953125,47333.83838161251,6628.82568359375,172818.953125,89929.0436688456,61039.81640625,407852.8125,1732.132690977042,-.0078125,42919.1953125,46212.24768021726,1520.322998046875,172818.953125
